,ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr
1468,5788,0,0,0,1,1,2,5,0,8,158,29,51,5,89,180,25,29,19,7,17.41,1.0
1658,3263,0,1,0,0,1,0,3,1,8,187,54,60,3,12,32,32,19,18,26,13.22,1.0
152,332,0,1,0,0,1,2,3,0,8,230,51,83,1,130,178,36,12,15,6,16.39,1.0
2586,5169,0,0,0,1,0,1,4,1,8,100,28,30,16,60,98,17,11,18,6,12.17,0.0
1583,3111,0,1,0,0,0,3,5,0,9,160,18,37,30,47,79,14,6,18,7,7.48,0.0
2177,4332,0,1,0,0,1,4,1,0,9,153,53,53,8,55,106,25,17,19,3,9.1,0.0
1987,7904,0,0,0,1,1,3,2,0,9,244,65,70,1,44,63,31,35,19,3,14.43,0.0
776,3080,1,0,0,0,1,4,3,1,9,168,19,42,14,71,139,21,17,14,7,11.18,0.0
2114,4184,0,0,0,0,1,2,2,0,3,219,42,55,6,86,111,11,6,10,7,10.06,0.0
2646,5299,0,0,1,0,1,2,1,1,2,166,27,62,20,42,88,16,29,14,3,10.65,0.0
1822,3590,0,0,1,0,1,2,4,1,9,490,267,267,0,88,410,11,7,20,3,5.0,1.0
644,2572,0,0,0,0,1,2,1,1,8,283,86,86,0,80,111,20,18,12,4,10.93,0.0
3126,6236,0,0,1,0,1,0,4,0,9,72,14,24,41,49,74,18,13,16,4,11.18,1.0
309,652,0,0,0,0,1,2,2,1,9,134,19,30,36,86,130,21,13,20,4,12.74,0.0
1809,7214,0,0,0,0,1,2,3,0,7,160,25,50,22,50,77,6,4,23,5,3.94,0.0
2431,4850,1,0,0,0,1,1,4,1,8,172,69,69,4,25,43,11,9,16,5,4.44,1.0
2570,5136,0,0,0,0,0,0,2,1,0,184,44,48,16,37,63,22,19,20,4,12.82,0.0
495,1036,0,0,0,0,1,5,2,0,3,147,40,40,17,71,74,13,8,9,7,7.56,0.0
205,448,0,1,0,0,0,0,4,1,2,127,44,44,9,35,58,21,19,17,2,15.01,1.0
1434,2808,0,0,0,0,1,0,4,1,8,474,111,156,0,53,84,12,8,23,5,6.24,1.0
1135,2253,0,0,0,0,1,4,2,1,9,90,25,34,20,44,60,15,8,13,20,17.43,0.0
868,1728,0,0,0,0,1,3,7,1,3,168,31,45,20,48,111,5,3,18,3,6.29,0.0
305,644,0,0,1,0,1,2,1,0,8,182,25,52,4,73,123,24,16,14,5,14.92,0.0
1849,3642,0,0,0,1,1,3,5,1,1,188,33,50,17,103,248,25,12,21,6,12.7,0.0
2236,4449,1,0,0,0,1,0,2,1,4,124,34,34,22,35,60,12,8,24,6,7.0,1.0
1988,3929,0,0,0,1,0,2,2,1,8,103,16,27,38,33,56,26,14,16,7,20.93,0.0
1985,7901,0,1,0,0,0,2,1,0,0,380,96,96,2,85,127,18,17,39,4,6.5,0.0
1534,3010,0,0,1,0,1,2,2,1,6,201,40,85,6,43,73,22,25,14,6,24.63,0.0
843,1681,0,0,0,1,1,1,4,0,9,190,41,53,9,42,56,31,21,17,20,13.27,0.0
1987,3927,0,1,0,0,1,3,3,0,9,165,42,48,10,69,103,24,16,15,9,13.15,0.0
1638,6450,0,0,1,0,0,2,4,1,9,145,49,49,16,36,59,5,4,23,3,7.34,0.0
3841,7703,0,0,0,1,1,0,4,0,9,68,14,29,45,52,133,6,3,22,6,6.52,1.0
2536,5067,0,0,0,1,1,3,2,0,8,94,9,24,56,63,76,16,10,18,8,21.2,0.0
965,3803,0,1,0,0,1,3,4,0,9,101,37,37,22,66,198,8,8,15,3,6.24,1.0
1538,3015,0,0,1,0,1,2,4,0,9,116,13,36,35,48,76,28,9,18,8,12.33,0.0
211,458,1,0,0,0,1,2,5,1,8,154,33,56,5,31,61,35,20,15,5,15.78,0.0
1957,3859,0,1,0,0,1,2,4,1,9,258,46,72,2,99,177,70,35,12,12,15.82,1.0
3721,7453,1,0,0,0,1,2,5,0,3,234,62,68,2,24,41,14,11,14,4,9.51,0.0
721,2863,0,1,0,0,1,2,4,0,9,134,34,34,26,72,99,21,16,21,3,13.25,1.0
2707,5409,0,0,0,0,1,2,4,0,8,187,39,57,4,100,238,23,18,20,4,10.77,1.0
1349,2659,0,0,1,0,1,0,3,0,7,243,63,73,2,120,969,11,13,14,3,12.78,1.0
325,1246,0,1,0,0,1,3,2,1,2,115,36,37,20,17,62,19,20,12,3,8.0,0.0
604,2399,0,0,0,0,1,3,5,1,8,205,73,73,8,71,173,16,10,12,13,13.22,0.0
680,1403,1,0,0,0,1,3,4,1,2,237,78,97,1,58,99,26,18,18,6,11.0,1.0
180,397,0,1,0,0,1,2,2,1,0,214,72,72,2,101,158,12,13,14,9,14.48,0.0
3757,7528,0,1,0,0,1,0,5,1,8,95,26,31,29,49,65,19,15,16,3,10.52,1.0
2226,4431,0,0,0,0,0,4,4,0,5,174,69,69,5,84,210,16,17,24,5,13.11,0.0
3290,6562,0,1,0,0,1,0,4,0,4,120,22,43,23,68,81,21,14,14,5,10.22,1.0
278,598,0,0,1,0,1,0,4,1,8,270,52,80,1,48,105,12,8,13,3,5.72,1.0
289,617,1,0,0,0,1,1,4,1,1,125,36,43,27,90,143,21,9,12,4,9.44,0.0
518,2059,0,1,0,0,1,2,5,1,6,154,30,36,8,64,112,16,7,14,14,9.58,0.0
993,1960,0,0,0,1,1,0,4,1,9,97,17,36,20,55,84,43,20,16,3,19.87,1.0
1107,4373,1,0,0,0,1,2,5,1,9,174,18,34,22,61,82,19,22,34,7,17.51,0.0
1055,4174,1,0,0,0,1,0,2,0,8,249,43,78,6,56,137,8,7,22,5,7.47,1.0
1031,4074,0,0,0,0,1,3,7,1,9,92,11,24,39,61,68,5,6,13,6,4.72,0.0
1297,5085,0,1,0,0,1,2,6,1,6,136,47,51,19,69,139,15,18,20,6,8.92,1.0
270,581,0,0,0,0,1,1,4,1,7,178,35,36,23,38,72,23,19,20,3,13.39,1.0
2304,4612,0,1,0,0,1,1,4,1,4,254,34,34,16,53,57,4,6,15,6,4.6,1.0
912,3607,0,0,0,1,1,2,4,0,6,165,31,47,24,56,90,33,19,17,5,31.6,1.0
1850,7382,1,0,0,0,1,1,4,0,6,109,14,42,31,41,57,5,6,15,4,4.39,1.0
676,2696,0,0,0,0,0,1,5,0,9,143,62,62,1,64,65,12,5,22,6,6.78,0.0
111,245,0,0,0,1,1,3,3,1,8,117,22,33,18,107,262,14,5,13,7,7.7,0.0
1391,2729,0,1,0,0,1,1,3,1,9,134,34,34,18,35,48,32,27,15,6,14.76,1.0
220,472,1,0,0,0,1,0,7,0,9,129,40,44,11,63,92,41,36,17,4,19.97,1.0
181,715,0,1,0,0,1,0,1,1,8,105,29,29,29,90,165,23,20,22,9,12.72,1.0
83,190,1,0,0,0,1,0,3,0,9,209,49,63,4,101,338,15,13,14,10,11.81,1.0
3433,6848,0,1,0,0,1,0,2,1,8,92,24,27,30,29,52,20,14,23,3,12.09,1.0
461,974,0,0,0,0,1,2,3,1,8,115,25,35,18,14,51,36,51,38,7,21.98,0.0
1288,5055,1,0,0,0,1,0,3,1,8,265,96,96,0,8,46,46,17,19,24,21.95,1.0
551,1148,1,0,0,0,1,0,4,1,0,191,56,58,3,64,92,7,7,15,7,6.15,1.0
1057,4191,0,1,0,0,1,2,4,1,9,168,37,59,7,22,54,15,15,17,4,10.49,1.0
711,2831,1,0,0,0,1,0,3,0,8,261,64,80,1,42,64,15,7,22,11,11.58,1.0
2765,5544,0,0,0,1,1,3,4,1,8,118,23,42,18,83,136,28,17,22,6,20.34,0.0
1182,4667,1,0,0,0,0,3,4,1,6,140,22,32,31,15,36,17,12,21,21,11.18,0.0
2952,5875,0,1,0,0,1,2,3,0,8,285,118,120,0,66,80,16,7,23,4,10.38,1.0
650,1343,0,0,0,1,1,4,6,1,1,144,24,27,17,62,98,14,11,21,17,9.23,0.0
708,1456,1,0,0,0,1,1,3,0,8,251,67,76,6,54,78,25,18,14,4,16.1,1.0
1839,7342,0,1,0,0,1,0,5,0,7,235,75,75,1,118,171,11,7,18,7,4.98,1.0
2409,4806,0,0,1,0,1,3,2,0,3,110,26,45,28,35,56,16,10,15,4,7.92,0.0
2414,4817,0,1,0,0,1,0,7,0,9,131,17,26,25,71,229,9,5,23,8,4.47,1.0
1424,2791,0,1,0,0,1,0,6,0,3,351,95,105,0,86,142,18,10,17,6,9.69,1.0
1216,2403,0,0,0,0,0,0,2,1,8,77,21,25,67,23,101,101,30,23,5,24.32,0.0
593,2333,0,1,0,0,1,0,4,0,4,102,31,31,21,77,102,35,15,13,9,11.45,1.0
1924,3797,0,1,0,0,1,3,7,1,8,221,46,79,7,14,43,30,25,16,4,14.94,0.0
983,3878,0,1,0,0,1,0,2,1,6,102,18,31,28,36,69,11,4,20,4,4.86,1.0
2683,5363,0,0,0,0,1,2,2,1,8,288,52,65,5,25,47,4,2,17,12,6.52,0.0
314,662,0,0,0,0,1,1,3,0,8,103,33,37,12,62,90,20,12,16,3,7.79,1.0
2728,5451,0,0,0,0,1,2,5,0,8,160,26,43,30,44,74,24,18,13,7,12.91,0.0
1427,2795,0,1,0,0,1,1,4,0,8,227,54,71,9,84,84,14,8,21,11,8.48,1.0
1091,4305,1,0,0,0,1,0,6,0,8,191,34,44,12,32,57,23,29,15,4,16.32,1.0
1686,6654,0,0,0,1,1,2,4,1,9,153,75,75,5,127,256,9,6,18,3,5.71,1.0
730,2886,0,0,0,1,1,2,7,1,3,155,44,44,2,107,348,5,4,17,5,5.13,0.0
3864,7749,0,0,1,0,1,0,5,1,6,254,63,77,1,27,228,228,62,24,4,32.2,1.0
3214,6408,1,0,0,0,0,2,1,1,0,181,42,77,11,86,105,52,42,16,3,23.35,0.0
1081,4259,0,0,1,0,1,0,2,1,7,143,29,41,17,124,412,6,4,21,4,3.64,1.0
3827,7677,0,0,0,1,1,1,4,1,9,201,71,71,3,112,190,71,46,21,4,37.08,1.0
2017,8008,0,1,0,0,1,2,2,1,1,195,37,44,12,50,91,6,7,13,5,6.44,0.0
2525,5033,0,1,0,0,1,0,6,1,9,193,85,85,1,28,59,11,7,33,6,6.22,1.0
684,1415,0,0,0,1,1,0,2,1,7,182,64,64,2,102,281,12,7,12,4,9.43,1.0
411,1629,1,0,0,0,1,2,4,1,2,115,31,37,19,84,169,23,8,10,6,15.48,0.0
2521,5029,1,0,0,0,1,2,2,1,9,262,27,83,5,94,150,6,7,16,4,2.54,0.0
2908,5810,0,0,1,0,1,0,4,0,8,245,36,62,9,17,52,19,9,17,6,11.05,1.0
2389,4756,0,0,0,1,0,1,4,1,9,172,23,40,23,40,64,9,5,20,12,7.52,0.0
326,679,1,0,0,0,0,2,3,0,8,143,47,47,3,52,127,113,35,14,4,39.75,0.0
1030,4072,0,1,0,0,1,5,5,1,6,274,44,75,7,20,53,5,3,21,3,4.49,0.0
2592,5181,0,1,0,0,0,1,5,1,7,162,73,73,1,55,73,7,7,27,3,7.46,0.0
1202,4748,0,0,0,0,1,0,4,0,8,243,32,53,13,85,133,9,10,24,4,8.74,1.0
2927,5838,1,0,0,0,1,0,6,0,8,230,35,50,5,63,78,10,5,18,6,6.1,1.0
66,240,0,1,0,0,1,0,4,0,6,199,46,63,9,88,103,21,24,23,15,16.64,1.0
1633,6430,0,0,0,1,0,2,4,0,8,103,30,37,24,53,91,12,6,12,28,6.69,0.0
3785,7590,1,0,0,0,1,2,3,0,6,153,22,39,18,40,76,76,25,19,7,17.15,0.0
348,724,1,0,0,0,1,3,2,1,1,169,26,41,19,34,57,40,32,24,5,17.53,0.0
1626,3193,0,1,0,0,1,0,7,1,9,117,41,41,18,126,228,58,30,17,3,15.63,1.0
427,1695,1,0,0,0,1,2,4,1,9,138,37,48,17,67,108,7,5,22,4,8.1,1.0
871,1732,1,0,0,0,1,0,4,1,5,283,75,80,2,105,251,53,26,12,7,20.4,1.0
3358,6703,0,0,0,0,1,2,3,1,9,145,27,37,44,26,64,8,6,38,9,5.48,0.0
2339,4678,0,1,0,0,1,1,5,0,8,225,55,68,4,117,176,7,8,14,8,4.8,1.0
720,2860,0,0,0,0,1,2,6,0,6,174,55,55,2,56,143,13,15,16,6,13.06,0.0
2121,4199,1,0,0,0,1,2,4,0,9,306,55,80,4,34,57,10,5,22,3,7.31,1.0
3927,7893,0,1,0,0,1,1,2,0,9,174,47,60,1,33,73,42,23,21,6,14.74,0.0
85,193,0,1,0,0,1,3,3,1,8,93,26,29,20,19,41,17,10,20,6,10.71,0.0
2818,5644,1,0,0,0,1,5,2,0,9,190,62,71,2,28,53,4,7,23,4,6.52,0.0
1877,3704,1,0,0,0,1,0,2,1,8,269,37,84,4,41,82,50,20,19,4,20.39,1.0
1766,7008,0,0,0,1,1,4,4,0,9,215,63,69,2,79,168,17,16,20,3,10.95,0.0
101,390,1,0,0,0,0,2,2,1,3,223,61,81,2,72,159,8,8,19,6,4.13,0.0
2375,4739,0,0,0,0,1,0,4,1,9,260,41,80,6,91,244,17,11,14,6,12.22,1.0
494,1035,0,1,0,0,1,0,1,0,9,260,57,67,1,83,170,11,5,19,4,7.33,1.0
2966,5899,0,1,0,0,1,3,4,0,8,159,40,49,17,91,134,5,5,15,4,3.44,1.0
3109,6201,0,0,0,0,1,1,4,0,9,143,31,36,19,83,115,12,12,15,4,10.7,1.0
2759,5527,0,0,0,0,1,3,3,1,8,221,34,57,16,23,48,14,14,23,5,12.42,0.0
1270,2503,0,1,0,0,1,2,1,0,8,194,49,49,4,8,33,12,13,22,6,10.65,0.0
2654,5315,0,0,0,1,1,0,4,1,4,81,17,17,51,142,348,13,19,18,5,18.37,1.0
2633,5261,0,1,0,0,1,0,5,0,8,174,27,54,29,29,61,27,25,21,7,13.88,1.0
971,3826,1,0,0,0,1,4,2,0,7,264,39,93,9,26,72,14,16,14,4,13.74,0.0
618,1279,1,0,0,0,1,0,4,1,1,331,57,123,2,145,541,21,21,10,6,13.65,1.0
1340,5287,0,1,0,0,1,0,5,0,9,140,31,51,3,37,76,10,8,22,5,7.73,1.0
2629,5252,1,0,0,0,1,0,4,0,5,133,51,51,21,64,135,39,22,24,5,18.0,1.0
2826,5665,0,1,0,0,1,0,4,1,8,176,61,77,0,17,56,26,23,18,6,16.08,1.0
547,2192,0,0,0,0,1,3,6,0,9,145,22,40,28,83,124,5,6,20,5,4.59,0.0
2229,4437,0,0,1,0,1,1,3,1,8,147,22,38,28,101,175,12,7,23,5,6.94,0.0
690,2751,0,0,0,1,1,1,5,0,8,134,25,27,23,62,88,8,5,21,7,4.51,0.0
1413,2767,1,0,0,0,1,0,4,1,8,224,45,45,4,88,88,12,12,17,3,15.42,1.0
2201,4387,0,0,1,0,1,0,4,1,7,124,27,44,29,52,105,13,17,23,5,6.76,1.0
1564,6190,0,1,0,0,1,2,5,1,8,110,23,45,23,60,92,20,12,23,6,13.58,1.0
494,1980,0,1,0,0,1,2,4,1,8,81,22,30,27,81,124,27,33,8,7,15.28,0.0
869,1729,0,0,0,1,0,0,7,0,7,148,67,67,5,95,90,9,7,22,8,5.23,0.0
2006,3970,0,1,0,0,1,2,2,0,9,197,48,50,5,61,75,21,14,16,4,11.06,0.0
164,654,0,0,0,0,1,0,4,0,7,159,36,42,14,35,46,13,12,20,12,8.41,1.0
356,736,0,0,0,1,1,0,1,1,2,178,39,65,17,61,85,17,15,18,4,12.75,0.0
1162,2306,0,0,0,1,1,2,6,0,9,120,25,31,18,94,162,11,7,17,5,7.73,0.0
1703,6748,0,0,0,1,1,0,4,0,9,160,42,46,14,25,63,8,11,21,5,4.91,1.0
2406,4799,0,0,1,0,0,4,2,0,9,394,64,114,0,42,70,14,21,20,34,12.35,0.0
1933,7700,0,0,0,0,1,0,5,0,8,163,58,60,16,143,270,15,16,17,3,10.49,1.0
1890,3725,0,1,0,0,1,1,4,0,9,350,86,91,0,30,54,18,15,23,8,10.5,1.0
579,1203,0,0,0,0,1,0,2,1,9,151,50,52,5,44,96,14,15,22,6,6.92,1.0
2552,5100,0,1,0,0,1,0,2,0,6,223,34,65,4,40,82,26,19,13,5,17.77,1.0
1691,3323,0,1,0,0,1,0,2,0,0,120,32,39,25,64,103,15,10,37,6,9.42,0.0
862,1717,0,0,1,0,1,0,3,1,9,271,122,122,0,20,54,4,11,13,2,3.48,1.0
285,1109,0,1,0,0,1,0,4,0,9,198,31,66,21,102,267,32,48,13,5,26.24,1.0
1828,7296,0,1,0,0,0,4,2,1,9,173,39,60,2,50,56,17,15,9,7,8.92,0.0
240,935,0,0,0,1,1,0,4,1,8,155,31,41,28,107,250,185,56,18,7,33.58,1.0
1538,6108,0,1,0,0,1,3,4,0,2,185,39,55,18,53,92,14,11,18,7,9.93,1.0
1116,2199,0,0,0,0,1,2,4,1,9,197,84,84,3,114,232,17,20,23,5,8.29,1.0
1541,3019,0,1,0,0,1,1,6,1,8,106,22,24,30,70,121,10,6,13,3,7.37,1.0
3790,7598,1,0,0,0,1,1,4,1,8,212,69,69,5,87,234,12,8,20,5,9.8,1.0
1294,5077,1,0,0,0,1,0,5,1,4,200,48,57,6,66,112,28,14,16,14,14.63,0.0
1535,6097,0,1,0,0,0,2,5,1,8,215,53,108,2,46,77,57,39,27,4,17.29,0.0
3295,6569,0,1,0,0,1,2,6,0,8,146,23,49,27,88,229,33,36,16,6,18.53,1.0
1315,5176,0,1,0,0,1,0,2,1,9,136,17,58,26,73,90,12,10,15,6,6.23,1.0
1330,5241,1,0,0,0,1,1,4,0,7,136,27,31,24,50,109,7,5,16,4,5.2,1.0
1922,7659,1,0,0,0,1,1,5,1,8,113,17,35,36,89,244,33,16,24,6,17.06,1.0
3047,6062,1,0,0,0,1,0,4,1,8,154,23,39,17,15,50,15,10,14,6,8.95,1.0
1741,6916,1,0,0,0,1,0,5,1,7,238,53,97,1,18,47,20,7,15,7,7.98,1.0
2437,4860,0,0,0,0,0,2,6,1,8,173,28,45,26,53,85,58,20,36,17,13.45,0.0
1772,7036,0,0,0,1,1,2,4,0,8,173,38,49,4,69,115,6,9,19,5,8.44,0.0
2052,4067,1,0,0,0,1,3,5,1,2,200,67,67,4,17,38,19,12,16,10,18.87,0.0
1776,3487,0,0,0,1,1,3,1,0,9,101,17,41,40,8,36,25,7,21,8,15.23,0.0
3269,6521,0,0,0,1,1,2,7,1,8,107,22,28,22,68,90,9,8,23,5,5.82,0.0
319,1220,0,0,0,0,1,3,2,1,8,149,30,30,29,128,206,14,5,31,6,6.05,0.0
1592,3124,0,0,1,0,0,2,2,1,8,180,33,68,20,63,135,18,14,20,4,9.44,0.0
1723,3383,0,1,0,0,1,0,6,1,8,116,26,37,35,45,92,34,23,19,8,17.09,1.0
710,2827,0,1,0,0,1,2,5,1,8,188,31,41,13,9,40,12,10,14,5,9.36,0.0
57,205,0,0,0,0,0,3,5,0,8,160,92,92,2,92,188,22,18,21,6,12.43,0.0
490,1024,0,1,0,0,1,2,4,0,9,325,83,95,0,6,37,14,11,22,7,9.13,1.0
1059,4200,1,0,0,0,1,0,5,0,4,168,28,45,21,75,154,19,11,23,16,8.57,1.0
1006,1988,0,0,0,0,1,1,3,1,5,151,37,52,13,64,90,16,9,22,3,5.62,0.0
3148,6282,0,1,0,0,0,5,6,1,8,205,40,63,7,20,35,16,13,9,7,9.07,0.0
1557,6176,0,1,0,0,1,1,4,0,8,235,74,74,2,74,203,77,43,21,5,35.24,1.0
1417,2778,0,1,0,0,1,3,4,0,8,257,77,79,0,66,119,107,32,21,5,20.57,0.0
25,70,0,1,0,0,1,0,1,0,6,404,112,112,0,19,38,12,13,16,3,9.23,1.0
1113,2193,0,1,0,0,1,0,4,1,9,186,23,40,21,35,86,5,5,16,19,4.85,1.0
1602,6322,0,1,0,0,1,3,4,1,7,134,19,42,20,117,354,16,16,22,6,9.18,1.0
1552,3047,0,0,0,0,1,4,3,1,9,274,58,72,0,114,313,5,4,12,4,4.59,0.0
1196,4710,1,0,0,0,1,2,4,0,7,176,27,40,18,133,438,13,10,20,5,14.55,1.0
499,1991,0,1,0,0,1,0,3,1,7,446,115,115,1,66,100,22,25,16,6,17.59,1.0
433,903,0,1,0,0,1,2,2,1,8,137,34,46,28,87,274,14,8,24,5,11.52,1.0
2926,5837,0,1,0,0,1,3,3,1,9,467,148,148,0,73,112,32,15,17,3,10.66,1.0
3857,7739,0,0,1,0,1,3,4,1,8,151,32,32,18,17,55,26,18,31,4,12.94,0.0
31,108,0,1,0,0,1,4,4,1,3,141,42,44,7,44,72,25,8,18,3,24.65,0.0
2963,5893,0,0,0,0,1,0,4,1,8,108,26,33,12,100,183,7,6,21,3,8.83,1.0
3098,6167,1,0,0,0,0,2,3,0,6,110,24,33,37,110,277,37,38,14,3,15.37,0.0
802,3198,0,1,0,0,1,1,4,1,1,153,55,55,7,39,79,17,18,15,11,13.31,0.0
473,1885,1,0,0,0,0,2,7,0,8,154,26,47,25,39,70,5,4,18,12,3.55,0.0
557,2217,0,0,0,0,0,3,4,1,9,249,58,68,2,57,111,16,6,20,5,10.9,0.0
1786,7107,0,0,1,0,1,0,4,0,4,102,26,28,23,38,64,42,29,19,3,19.97,1.0
1102,2171,0,0,1,0,1,2,5,1,8,142,29,48,37,63,86,26,16,11,6,11.3,0.0
766,3028,0,0,0,1,1,4,4,0,9,136,16,36,21,100,155,117,41,14,5,21.32,0.0
1534,6093,1,0,0,0,1,2,4,0,8,98,26,30,23,54,69,10,8,18,5,8.5,1.0
179,709,0,0,0,1,1,0,4,1,9,171,32,53,6,27,45,10,7,24,7,7.52,1.0
194,430,0,1,0,0,1,0,2,1,8,140,23,34,22,82,139,19,9,20,8,7.78,1.0
615,1274,1,0,0,0,0,3,4,1,9,114,45,45,24,29,57,6,4,18,17,4.36,0.0
643,1334,0,0,0,1,1,4,2,0,9,173,36,49,3,57,81,11,3,20,9,6.43,0.0
326,1248,0,1,0,0,1,1,2,0,8,143,25,44,43,103,233,138,63,16,16,19.74,0.0
3153,6288,0,1,0,0,1,3,4,1,8,121,60,60,2,22,48,11,11,19,5,10.01,1.0
1087,4290,0,1,0,0,1,0,2,0,8,193,43,52,6,71,94,14,10,17,6,10.3,1.0
330,689,0,0,0,1,1,0,4,1,4,223,36,53,24,100,153,11,12,17,14,8.21,0.0
3825,7673,0,0,1,0,1,4,4,1,7,243,49,73,10,56,77,23,22,40,3,14.85,0.0
532,2119,1,0,0,0,1,0,3,0,9,136,35,38,31,12,37,20,13,16,7,15.06,1.0
3113,6211,1,0,0,0,1,3,4,1,9,108,12,28,36,42,61,50,50,6,3,25.84,0.0
1382,5452,1,0,0,0,1,5,7,1,8,160,42,43,8,40,54,20,8,11,5,8.15,0.0
483,1013,0,0,0,0,1,2,4,0,8,130,22,40,43,101,270,33,19,21,3,13.03,1.0
1214,4785,0,1,0,0,0,2,5,1,6,189,17,58,23,16,46,10,4,18,7,6.33,0.0
2671,5338,0,1,0,0,1,3,4,1,9,219,79,79,3,40,52,4,4,9,3,4.74,1.0
2059,4085,0,0,1,0,1,0,5,0,9,226,84,84,0,108,167,8,5,18,6,6.4,1.0
695,2777,0,1,0,0,1,2,5,1,9,122,50,50,18,84,96,21,19,18,4,21.5,1.0
32,87,0,0,1,0,1,2,2,1,8,106,34,34,13,92,152,97,48,22,6,24.96,0.0
664,1378,0,1,0,0,1,1,4,1,8,188,42,69,1,57,68,13,16,16,6,5.33,1.0
1650,6501,0,0,0,0,1,2,6,1,8,122,53,53,18,116,272,28,14,16,7,10.79,0.0
199,777,0,1,0,0,1,1,4,1,9,181,38,60,2,104,233,4,4,21,6,2.37,1.0
1444,2830,0,0,1,0,0,0,4,0,8,319,34,75,0,103,188,98,71,19,7,22.3,0.0
2399,4783,0,0,0,0,1,1,4,0,1,201,36,63,21,43,88,15,14,24,8,9.85,0.0
2441,4873,0,0,0,1,0,2,5,0,8,142,17,47,33,59,110,15,14,18,7,7.85,0.0
1870,7463,0,1,0,0,1,0,3,0,8,239,58,63,7,26,58,4,3,10,5,4.92,1.0
1705,3354,0,0,0,0,1,0,4,0,5,129,50,50,17,65,105,16,12,16,6,10.4,1.0
2000,7942,0,1,0,0,1,0,4,1,8,239,73,73,1,96,166,26,24,31,3,20.37,1.0
2850,5706,0,1,0,0,1,2,4,1,9,290,89,116,0,65,77,32,43,17,4,15.7,1.0
1518,6012,0,0,0,1,1,0,4,1,5,189,42,56,7,38,85,46,27,17,3,19.07,1.0
2277,4546,0,1,0,0,1,3,2,1,9,251,57,61,6,45,87,16,10,13,5,6.27,0.0
1401,2745,1,0,0,0,1,3,6,1,9,167,52,52,2,17,42,4,5,11,5,3.39,0.0
1565,6194,0,0,0,1,1,2,6,1,8,293,150,150,0,81,231,10,9,37,6,5.91,0.0
170,363,0,1,0,0,1,0,5,1,6,127,28,37,10,87,150,19,29,18,4,11.23,1.0
540,1123,0,0,1,0,1,2,5,1,9,368,32,87,6,36,56,13,10,20,7,5.85,0.0
1482,5863,0,0,0,0,1,5,2,1,9,242,46,62,9,7,31,18,25,14,4,19.68,0.0
1625,6398,0,0,0,1,0,2,4,0,9,250,25,56,14,25,39,11,8,21,3,7.48,0.0
2458,4910,1,0,0,0,1,0,4,1,8,209,69,69,2,90,206,4,4,11,16,4.23,1.0
3908,7858,0,1,0,0,1,0,1,0,8,152,32,44,10,81,206,12,6,14,6,8.75,1.0
674,1392,0,1,0,0,0,0,4,0,7,259,80,80,1,90,262,8,9,23,5,5.03,1.0
2918,5826,0,0,0,0,1,1,4,0,8,257,102,102,1,17,47,29,21,22,7,17.57,1.0
92,341,0,1,0,0,1,0,4,1,8,192,87,87,0,24,66,14,5,15,11,10.65,1.0
1815,3569,0,0,0,0,1,2,4,1,9,90,14,28,70,61,74,21,14,18,14,10.43,0.0
2554,5104,0,0,1,0,1,2,2,1,8,285,120,120,0,67,95,69,31,15,4,30.94,0.0
2100,4163,0,0,0,0,1,0,4,1,8,236,48,56,5,7,38,12,8,19,4,10.3,1.0
3125,6234,0,0,0,0,0,2,4,0,8,149,24,50,13,47,85,11,9,21,3,9.41,0.0
1545,6135,1,0,0,0,0,2,2,1,8,146,25,38,11,31,63,5,6,23,5,6.09,0.0
2101,4165,0,0,0,0,1,2,5,1,4,173,43,59,2,71,217,22,12,22,5,12.27,0.0
1097,4321,0,0,0,0,1,2,4,0,8,122,42,42,12,32,50,13,9,20,5,7.7,0.0
2803,5618,1,0,0,0,1,2,4,0,9,169,37,57,10,53,95,21,26,17,7,12.6,1.0
1548,3036,0,1,0,0,1,0,4,1,8,132,42,42,18,72,106,10,16,14,5,9.78,1.0
767,3030,0,1,0,0,1,2,4,0,8,190,69,69,3,52,68,10,7,20,3,12.84,1.0
306,1179,0,0,0,0,1,0,5,1,8,196,30,51,13,64,88,13,9,20,14,7.85,1.0
355,733,0,0,0,1,1,4,4,1,1,118,23,30,22,74,109,12,6,12,15,12.68,0.0
2640,5278,0,0,0,0,1,5,2,1,9,172,56,58,3,94,138,22,10,33,4,12.04,0.0
1100,4352,0,0,0,0,1,0,5,1,8,146,63,63,11,80,277,5,4,18,3,5.73,1.0
654,2599,0,0,0,1,1,4,4,0,8,114,29,29,30,96,265,4,2,19,4,3.08,0.0
1326,5222,0,1,0,0,1,4,4,1,9,84,22,38,27,23,46,41,32,17,5,16.45,1.0
290,1129,0,1,0,0,0,2,3,1,5,203,60,60,1,27,59,13,9,20,3,9.64,0.0
1051,2084,1,0,0,0,1,0,4,1,8,155,28,47,12,72,132,31,30,39,19,22.65,1.0
2321,4642,0,0,0,0,1,0,4,0,6,223,53,53,10,15,55,4,5,15,9,3.95,1.0
345,1322,0,0,1,0,1,2,7,0,3,225,53,53,3,47,63,6,8,11,11,4.85,0.0
3919,7879,0,1,0,0,1,2,5,1,6,308,76,99,0,102,368,53,32,20,5,26.5,1.0
